episode,total_reward,avg_reward_100,epsilon,episode_length,collisions
872,-14.220000000000002,21.483046241252836,0.16966559999999997,2,0
873,66.31702984573744,22.042153733847208,0.16906453333333338,172,9
874,-737.7361117175055,13.605896166910606,0.16801920000000004,354,45
875,-16.667684886366494,13.317031503223413,0.16773173333333335,11,0
876,-632.1393115754283,6.495165723311291,0.16702613333333338,157,65
877,225.66610387189095,7.888108953898632,0.1654842666666667,160,0
878,241.4004486908156,7.784074887982306,0.1654842666666667,137,0
879,93.71211226320064,4.977494204723455,0.1651706666666667,71,1
880,86.33409608834789,4.711682374481221,0.1641514666666667,137,18
881,97.93344977768281,5.157497817922632,0.16370720000000005,68,0
882,82.95775707676744,5.878312030552277,0.16362880000000002,59,1
883,-14.780491834728767,3.611383031822422,0.16360266666666667,4,0
884,37.34692738472923,1.975454579444367,0.16242666666666672,45,0
885,-13.85360679774998,1.9857272175602156,0.16234826666666669,3,0
886,54.92022343715095,3.3848139820106438,0.16208693333333335,59,1
887,-19.161421356237312,2.9064427274520046,0.16203466666666666,2,0
888,78.49317269776441,7.391785634233909,0.16185173333333336,88,0
889,-5.032964508008499,7.203284416278574,0.16135520000000003,26,0
890,-130.95444576391287,5.296702694769421,0.16075413333333333,181,20
891,-1.9246364995755663,5.421778747268539,0.16036213333333338,15,0
892,-39.38355822834846,4.935022999809164,0.1602576,61,3
893,108.0673655241849,5.543409788991924,0.1600746666666667,87,2
894,18.911315170976135,7.02827527749475,0.15939520000000007,33,1
895,-79.62870442554335,6.2787593010511795,0.1588725333333334,95,4
896,44.42873533532165,6.8635111495066425,0.1586896,64,0
897,18.95,6.332142561903894,0.15829760000000004,15,1
898,134.37985276013828,7.823141089505276,0.15806240000000005,51,0
899,83.8303032333969,8.625658335401617,0.15790559999999998,83,6
900,-9.407870866461908,8.507325991732753,0.15790559999999998,6,0
901,2.8495963484626365,8.730914111326122,0.15712159999999997,30,0
902,-24.27342195905772,7.892056325178759,0.1568341333333334,41,2
903,-24.700822812316737,6.408698861617508,0.15571040000000003,121,17
904,24.36333105951284,6.849051527615399,0.15537066666666666,13,0
905,118.69463455136132,8.221903825393463,0.15524000000000004,117,1
906,-19.51,7.021616114539734,0.1552138666666667,1,0
907,6.490888831841659,7.2241872805183185,0.1550309333333334,69,3
908,-31.10326392662348,6.303107715051234,0.1544298666666667,36,9
909,-9.356449510224596,6.400743783028733,0.15403786666666663,15,0
910,69.71269502785253,7.245462484635053,0.15385493333333333,45,0
911,41.60492832037414,7.553030623307061,0.15367200000000003,59,2
912,35.93694464517881,7.0878140320215355,0.15312320000000001,21,1
913,42.343012004340125,7.524307476267982,0.1526266666666667,19,0
914,154.1356222010972,9.013643635014613,0.15124159999999998,107,4
915,77.29570862075231,9.871230218941427,0.15032693333333336,135,11
916,-14.280491834728767,9.870625300594142,0.15022239999999998,4,0
917,-12.98982379699876,7.828421791557978,0.15019626666666663,40,8
918,-19.161421356237312,7.829936005120353,0.1501701333333334,2,0
919,128.77479585256083,9.121714400506711,0.1489157333333333,314,26
920,-168.52734251780177,9.714006117553048,0.1487328,55,18
921,75.17746419791739,12.86584425683679,0.1483669333333334,70,0
922,-19.161421356237312,12.27320615614402,0.1483146666666667,2,0
923,25.649782181989263,10.192359760466324,0.14784426666666672,34,0
924,162.4568782788274,10.26957921205028,0.14528320000000006,139,9
925,-232.10188160456815,8.034805098566588,0.14517866666666668,120,27
926,-414.4504284740744,2.2678923844645174,0.14408106666666665,327,13
927,46.793265118998434,2.2806513403607327,0.1437413333333334,55,1
928,-6.946819777627498,3.188910696375922,0.14246080000000005,62,7
929,80.35336540429334,3.1725603719171294,0.14097120000000007,263,8
930,116.0465707254654,4.256274896378439,0.14091893333333338,167,3
931,19.35972426176286,3.4198969650160236,0.1406837333333334,11,0
932,-32.840988324248954,2.6333955782817866,0.1396645333333334,39,2
933,-19.67,2.976950078345713,0.13948159999999998,7,0
934,-19.23,1.5407219806922146,0.13940320000000006,3,0
935,72.17206302538946,0.6425045789239904,0.13838400000000006,97,3
936,-278.68438001578716,-1.9527250076715075,0.13467306666666667,347,24
937,207.05834774299393,0.2982451935718666,0.13268693333333337,257,13
938,356.19569304872186,3.3913977553439407,0.13224266666666673,235,9
939,14.203331059512838,3.4140889063102566,0.13200746666666674,9,0
940,-928.1536627158338,-6.450829223439293,0.13104053333333332,437,95
941,-99.40733258552989,-7.914186521356604,0.13098826666666674,141,25
942,-9.49426406871193,-7.44511125810147,0.13085760000000002,7,0
943,-20.048137889205016,-7.869652777430808,0.13083146666666667,6,0
944,-18.987649122254147,-7.914664773551103,0.13077919999999998,3,0
945,-8.815685424949239,-9.931049219050381,0.13070080000000006,5,0
946,-4.545247738169461,-9.774473442682833,0.13041333333333338,14,0
947,0.8119553847968923,-9.478082578003951,0.1301258666666667,11,0
948,174.20029795617467,-7.594530971264662,0.12983840000000002,109,1
949,91.89124502926713,-6.989407532014088,0.12926346666666666,55,0
950,-9.030000000000001,-2.7490063258123576,0.12918506666666674,3,0
951,118.0305856356854,7.409174885107843,0.12816586666666674,147,20
952,8.617689694970878,5.711791667894116,0.12803520000000002,80,4
953,-89.97824500105422,6.583072692947824,0.1274864,21,9
954,56.69530783753099,6.761899033437624,0.1268853333333334,23,0
955,-13.95426406871193,5.7387355307453936,0.12680693333333337,3,0
956,35.169661926561275,5.606211479771726,0.12667626666666665,57,4
957,-3.632134935173836,5.607083630745637,0.1265194666666667,6,0
958,74.07702864124394,6.0258363174509295,0.12523893333333336,60,0
959,268.06563985354467,8.89810692954875,0.1252128,152,1
960,152.65914552501374,8.744663637657133,0.1248469333333333,64,0
961,3.3848050821145534,8.393273693665183,0.124664,21,0
962,-13.830000000000002,4.058063119099371,0.12458560000000007,3,0
963,-103.70835982578224,2.5349327886197126,0.12419360000000002,25,10
964,-54.7533192985931,2.2032149457845702,0.12390613333333333,51,8
965,-141.1765507618301,0.7824636517286424,0.12385386666666665,229,19
966,-19.34,-2.1913266993461904,0.12374933333333338,4,0
967,107.1806410907063,-5.172147814497497,0.12278240000000007,69,0
968,9.800488347038215,-4.879042931027112,0.12249493333333339,11,1
969,96.10009760943886,-4.208903129572853,0.12215520000000002,67,1
970,-237.8264506626138,-8.653506346713574,0.11956800000000001,160,52
971,374.0460086447696,0.8348706410135617,0.11847039999999998,154,2
972,42.8870388699405,1.4059410297129689,0.11807840000000003,15,0
973,9.04136504826273,0.8331843817382202,0.11763413333333339,17,0
974,173.52233908700916,9.945768889783366,0.11708533333333337,95,0
975,413.3523320225478,14.245969058872511,0.11703306666666669,196,0
976,8.827203122966349,20.655634205856458,0.11685013333333338,30,0
977,106.66566813095407,19.465629848447087,0.11590933333333331,36,0
978,-289.0564098886306,14.161061262652625,0.11562186666666674,54,28
979,-14.440945949597499,13.079530680524647,0.11549120000000002,16,0
980,-18.716475360571902,12.029024966035449,0.1145765333333334,96,10
981,-16.900315256313696,10.880687315695482,0.112904,104,5
982,138.15635696591502,11.432673314586959,0.11219840000000003,91,0
983,711.8043279135644,18.69852151206989,0.1115189333333334,485,15
984,-457.32886375501647,13.751763600672431,0.11144053333333337,155,63
985,-19.51,13.695199668649934,0.11141440000000002,1,0
986,-15.2342135623731,12.993655298654694,0.11120533333333338,12,0
987,-68.1396418802072,12.503873093414994,0.11057813333333333,24,10
988,-14.282032791758287,11.576121038519767,0.11044746666666672,5,0
989,42.62655746473786,12.052716258247234,0.11044746666666672,37,1
990,68.9845367845077,14.052106083731438,0.10921920000000007,47,0
991,-39.63360679774998,13.675016380749694,0.10893173333333339,11,5
992,85.51674768043264,14.924019439837503,0.10890560000000005,59,1
993,-19.161421356237312,13.651731571033283,0.1088794666666667,2,0
994,-17.405492671018443,13.288563492613337,0.10882720000000001,129,19
995,4.477385333992363,14.129624390208694,0.10812160000000004,27,2
996,133.29935021450453,15.018330539000523,0.10728533333333334,61,0
997,21.075572809000104,15.039586267090526,0.1072592,33,0
998,20.568557010889197,13.901473309598034,0.1066581333333334,24,1
999,-7.633617621130265,12.986834101052764,0.10650133333333334,29,0
1000,-196.2358916871474,11.11855389284591,0.10647519999999999,246,57
